"game_id","pfr_game_id","season","week","game_type","team","opponent","pfr_player_name","pfr_player_id","def_ints","def_targets","def_completions_allowed","def_completion_pct","def_yards_allowed","def_yards_allowed_per_cmp","def_yards_allowed_per_tgt","def_receiving_td_allowed","def_passer_rating_allowed","def_adot","def_air_yards_completed","def_yards_after_catch","def_times_blitzed","def_times_hurried","def_times_hitqb","def_sacks","def_pressures","def_tackles_combined","def_missed_tackles","def_missed_tackle_pct"
"2025_08_NYG_PHI","202510260phi",2025,8,"REG","NYG","PHI","Darius Muasau","MuasDa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,1,2,3,0.6
"2025_08_NYG_PHI","202510260phi",2025,8,"REG","NYG","PHI","Kayvon Thibodeaux","ThibKa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,5,0,0
"2025_08_NYG_PHI","202510260phi",2025,8,"REG","NYG","PHI","Brian Burns","BurnBr00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,1,1,4,0,0
"2025_08_NYG_PHI","202510260phi",2025,8,"REG","NYG","PHI","Abdul Carter","CartAb00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,5,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","NO","TB","Alontae Taylor","TaylAl01",0,7,5,0.714,61,12.2,8.7,0,97.9,7.1,14,47,0,0,0,0,0,2,1,0.333
"2025_08_TB_NO","202510260nor",2025,8,"REG","NO","TB","Justin Reid","ReidJu00",0,3,3,1,15,5,5,0,87.5,0,0,15,2,0,0,0.5,1,7,1,0.125
"2025_08_TB_NO","202510260nor",2025,8,"REG","NO","TB","Quincy Riley","RileQu00",0,3,2,0.667,21,10.5,7,0,86.8,10.7,20,1,0,0,0,0,0,2,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","NO","TB","Kool-Aid McKinstry","McKiKo00",0,7,2,0.286,9,4.5,1.3,0,39.6,6.1,7,2,0,0,0,0,0,4,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","NO","TB","Chris Rumph","RumpCh00",0,1,1,1,21,21,21,0,118.7,6,6,15,1,0,0,0,0,4,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","NO","TB","Jonas Sanker","SankJo00",0,2,1,0.5,16,16,8,0,77.1,14,16,0,0,0,0,0,0,4,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","NO","TB","Pete Werner","WernPe00",0,1,1,1,9,9,9,0,104.2,3,3,6,2,0,0,0,0,4,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","NO","TB","Chase Young","YounCh04",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.5,2,4,1,0.2
"2025_08_TB_NO","202510260nor",2025,8,"REG","NO","TB","Nathan Shepherd","ShepNa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,3,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","NO","TB","Eku Leota","LeotEk00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,NA
"2025_08_TB_NO","202510260nor",2025,8,"REG","NO","TB","Carl Granderson","GranCa01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0,1,1,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","NO","TB","Danny Stutsman","StutDa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","NO","TB","Isaiah Stalbird","StalIs00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,3,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","NO","TB","Demario Davis","DaviDe00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,11,1,0.083
"2025_08_TB_NO","202510260nor",2025,8,"REG","TB","NO","Jamel Dean","DeanJa00",0,8,5,0.625,33,6.6,4.1,0,71.4,9.3,20,13,0,0,1,0,1,6,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","TB","NO","Lavonte David","DaviLa00",0,5,5,1,33,6.6,6.6,0,94.2,3,15,18,3,0,0,0,0,10,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","TB","NO","Zyon McCollum","McCoZy02",0,13,5,0.385,58,11.6,4.5,0,52.7,11.2,51,7,1,0,0,0,0,6,1,0.143
"2025_08_TB_NO","202510260nor",2025,8,"REG","TB","NO","SirVocea Dennis","DennSi00",0,5,4,0.8,36,9,7.2,0,96.7,5.6,13,23,8,0,0,1,1,7,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","TB","NO","Tykee Smith","SmitTy05",0,6,4,0.667,47,11.8,7.8,0,90.3,12.7,44,3,2,0,0,0,0,8,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","TB","NO","Antoine Winfield Jr.","WinfAn00",1,4,3,0.75,20,6.7,5,0,45.8,4,14,6,3,0,0,0,0,6,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","TB","NO","Jacob Parrish","ParrJa01",0,2,2,1,3,1.5,1.5,0,79.2,-4,-8,11,0,1,0,1,2,6,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","TB","NO","Benjamin Morrison","MorrBe00",0,4,2,0.5,21,10.5,5.3,0,65.6,20.3,19,2,0,0,0,0,0,3,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","TB","NO","Chris Braswell","BrasCh01",0,1,1,1,7,7,7,0,95.8,-5,-5,12,0,0,1,0,1,1,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","TB","NO","Deion Jones","JoneDe01",0,1,1,1,6,6,6,0,91.7,4,4,2,1,0,0,0,0,4,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","TB","NO","Anthony Nelson","NelsAn01",1,1,0,0,NA,NA,0,NA,0,-7,NA,NA,0,0,0,2,2,4,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","TB","NO","YaYa Diaby","DiabYa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","TB","NO","Logan Hall","HallLo00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,1,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","TB","NO","Markees Watts","WattMa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0.5,1,1,0,0
"2025_08_TB_NO","202510260nor",2025,8,"REG","TB","NO","Vita Vea","VeaxVi00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0.5
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DEN","DAL","Riley Moss","MossRi00",0,11,6,0.545,79,13.2,7.2,1,107.8,12,69,10,0,0,0,0,0,6,1,0.143
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DEN","DAL","Kris Abrams-Draine","AbraKr00",0,5,5,1,66,13.2,13.2,0,118.7,11.2,56,10,0,0,0,0,0,9,0,0
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DEN","DAL","Patrick Surtain II","SurtPa01",0,4,3,0.75,23,7.7,5.8,0,88.5,4.8,18,5,0,0,0,0,0,5,0,0
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DEN","DAL","Talanoa Hufanga","HufaTa00",0,3,2,0.667,23,11.5,7.7,0,89.6,4.3,9,14,1,0,0,0,0,7,1,0.125
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DEN","DAL","Dondrea Tillman","TillDo00",1,3,2,0.667,21,10.5,7,0,47.2,3,7,14,1,0,0,0,0,3,1,0.25
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DEN","DAL","Brandon Jones","JoneBr06",0,2,1,0.5,14,14,7,0,72.9,6,6,8,1,0,1,0,1,6,1,0.143
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DEN","DAL","Justin Strnad","StrnJu00",0,1,1,1,4,4,4,0,83.3,5,5,-1,5,0,1,0,1,4,0,0
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DEN","DAL","Nik Bonitto","BoniNi00",0,2,1,0.5,5,5,2.5,0,56.2,0,5,0,3,0,0,0,0,1,0,0
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DEN","DAL","Ja'Quan McMillian","McMiJa00",0,2,1,0.5,6,6,3,0,56.2,-1,-2,8,1,0,0,0,0,0,0,NA
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DEN","DAL","Alex Singleton","SingAl00",0,1,1,1,9,9,9,0,104.2,0,0,9,0,0,0,0,0,11,0,0
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DEN","DAL","Zach Allen","AlleZa01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,3,1,0,0
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DEN","DAL","John Franklin-Myers","FranJo02",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DEN","DAL","Jonathon Cooper","CoopJo02",0,2,0,0,NA,NA,0,NA,39.6,-0.5,NA,NA,0,0,1,0,1,4,1,0.2
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DEN","DAL","Jonah Elliss","ElliJo03",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,2,0,0
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DEN","DAL","Jahdae Barron","BarrJa01",1,1,0,0,NA,NA,0,NA,0,30,NA,NA,1,0,0,0,0,2,0,0
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DAL","DEN","Trikweze Bridges","BridTr00",1,10,5,0.5,59,11.8,5.9,2,68.3,12.8,50,9,0,0,0,0,0,4,0,0
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DAL","DEN","Kaiir Elam","ElamKa00",0,7,5,0.714,58,11.6,8.3,0,96.1,4.9,24,34,0,0,0,0,0,3,1,0.25
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DAL","DEN","Shemar James","JameSh00",0,4,4,1,46,11.5,11.5,1,154.2,4,16,30,2,0,0,0,0,4,0,0
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DAL","DEN","Kenneth Murray","MurrKe00",0,2,2,1,21,10.5,10.5,0,110.4,8,16,5,0,0,0,0,0,7,0,0
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DAL","DEN","Reddy Steward","StewRe00",0,2,1,0.5,39,39,19.5,0,95.8,22,37,2,0,0,0,0,0,5,0,0
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DAL","DEN","Markquese Bell","BellMa01",0,1,1,1,4,4,4,0,83.3,3,3,1,1,0,0,0,0,4,0,0
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DAL","DEN","Alijah Clark","ClarAl01",0,2,1,0.5,16,16,8,0,77.1,27,14,2,0,0,0,0,0,6,0,0
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DAL","DEN","Kenny Clark","ClarKe01",0,1,1,1,6,6,6,0,91.7,1,1,5,0,0,0,0,0,1,0,0
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DAL","DEN","Donovan Ezeiruaku","EzeiDo00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,1,0.5
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DAL","DEN","Sam Williams","WillSa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0.5
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DAL","DEN","Marshawn Kneeland","KneeMa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,3,0.75
"2025_08_DAL_DEN","202510260den",2025,8,"REG","DAL","DEN","DaRon Bland","BlanDa00",0,1,0,0,NA,NA,0,NA,39.6,-2,NA,NA,1,0,0,0,0,7,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Mekhi Blackmon","BlacMe00",0,9,4,0.444,59,14.8,6.6,0,66.4,11.4,45,14,0,0,0,0,0,3,1,0.25
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Kenny Moore","MoorKe03",0,4,3,0.75,25,8.3,6.3,0,90.6,13.8,14,11,3,0,0,0.5,1,5,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Germaine Pratt","PratGe00",0,4,3,0.75,39,13,9.8,0,105.2,4.3,13,26,0,0,0,0,0,8,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Buddy Johnson","JohnBu01",0,2,2,1,39,19.5,19.5,0,118.7,10.5,21,18,2,0,0,0,0,3,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Chris Lammons","LammCh00",1,3,2,0.667,23,11.5,7.7,0,50,10.3,15,8,0,0,0,0,0,4,1,0.2
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Nick Cross","CrosNi00",0,3,2,0.667,30,15,10,0,99.3,13,20,10,4,0,0,0,0,3,1,0.25
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Camryn Bynum","BynuCa00",0,5,2,0.4,32,16,6.4,0,62.1,9.2,32,0,1,0,0,0,0,5,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Durell Nchami","NchaDu00",0,1,1,1,4,4,4,0,83.3,4,4,0,0,2,0,0,2,2,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Laiatu Latu","LatuLa00",0,1,1,1,1,1,1,1,118.7,1,1,0,0,0,0,0.5,1,2,1,0.333
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Austin Ajiake","AjiaAu00",0,1,1,1,8,8,8,0,100,-2,-2,10,3,0,0,0,0,5,1,0.167
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Cameron Mitchell","MitcCa01",0,2,1,0.5,-1,-1,-0.5,0,56.2,1.5,-5,4,1,0,0,0,0,2,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Kwity Paye","PayeKw00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,2,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Neville Gallimore","GallNe00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2,2,1,0.333
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","DeForest Buckner","BuckDe00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,2,2,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Eric Johnson","JohnEr01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Zaire Franklin","FranZa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0,1,2,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","JT Tuimoloau","TuimJT00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Adetomiwa Adebawore","AdebAd00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Rodney Thomas II","ThomRo07",0,1,0,0,NA,NA,0,NA,39.6,3,NA,NA,0,0,0,0,0,3,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Johnathan Edwards","EdwaJo00",0,1,0,0,NA,NA,0,NA,39.6,7,NA,NA,0,0,0,0,0,4,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","IND","TEN","Trey Washington","WashTr00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0.5
"2025_08_TEN_IND","202510260clt",2025,8,"REG","TEN","IND","Cedric Gray","GrayCe00",0,3,3,1,39,13,13,1,158.3,2.7,8,31,2,1,0,0,1,5,1,0.167
"2025_08_TEN_IND","202510260clt",2025,8,"REG","TEN","IND","Xavier Woods","WoodXa00",0,3,3,1,25,8.3,8.3,0,101.4,7.7,23,2,0,0,0,0,0,4,1,0.2
"2025_08_TEN_IND","202510260clt",2025,8,"REG","TEN","IND","Jalyn Armour-Davis","ArmoJa00",0,5,3,0.6,54,18,10.8,1,136.7,17.4,52,2,0,0,0,0,0,1,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","TEN","IND","Darrell Baker","BakeDa02",0,4,3,0.75,57,19,14.3,0,116.7,20.8,43,14,0,0,0,0,0,5,1,0.167
"2025_08_TEN_IND","202510260clt",2025,8,"REG","TEN","IND","Cody Barton","BartCo00",0,4,3,0.75,26,8.7,6.5,1,131.2,4,16,10,3,0,0,0,0,3,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","TEN","IND","Amani Hooker","HookAm00",0,5,2,0.4,20,10,4,0,52.1,8,13,7,1,0,0,0,0,5,2,0.286
"2025_08_TEN_IND","202510260clt",2025,8,"REG","TEN","IND","Roger McCreary","McCrRo01",0,1,1,1,18,18,18,0,118.7,3,3,15,3,1,0,1,2,3,1,0.25
"2025_08_TEN_IND","202510260clt",2025,8,"REG","TEN","IND","Kevin Winston","WinsKe02",0,1,1,1,20,20,20,0,118.7,-2,-2,22,1,0,0,0,0,1,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","TEN","IND","Quandre Diggs","DiggQu00",0,1,1,1,11,11,11,0,112.5,10,10,1,0,0,0,0,0,3,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","TEN","IND","Jihad Ward","WardJi02",0,1,1,1,2,2,2,0,79.2,-4,-4,6,1,0,0,0,0,1,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","TEN","IND","Dre'Mont Jones","JoneDr00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,2,2,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","TEN","IND","James Lynch","LyncJa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","TEN","IND","T'Vondre Sweat","SweaTV01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","TEN","IND","Ali Gaye","GayeAl01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0
"2025_08_TEN_IND","202510260clt",2025,8,"REG","TEN","IND","Jaylen Harrell","HarrJa05",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0
"2025_08_GB_PIT","202510260pit",2025,8,"REG","PIT","GB","Patrick Queen","QueePa00",0,7,5,0.714,93,18.6,13.3,0,113.7,6.1,31,62,5,0,1,0,1,3,3,0.5
"2025_08_GB_PIT","202510260pit",2025,8,"REG","PIT","GB","Jalen Ramsey","RamsJa00",0,4,4,1,21,5.3,5.3,0,88.5,-0.8,-3,24,3,0,0,0,0,4,1,0.2
"2025_08_GB_PIT","202510260pit",2025,8,"REG","PIT","GB","Darius Slay","SlayDa00",0,5,4,0.8,31,7.8,6.2,0,92.5,6.4,6,25,0,0,0,0,0,4,1,0.2
"2025_08_GB_PIT","202510260pit",2025,8,"REG","PIT","GB","Joey Porter Jr.","PortJo02",0,5,3,0.6,28,9.3,5.6,0,75.4,3.8,11,17,0,0,0,0,0,3,1,0.25
"2025_08_GB_PIT","202510260pit",2025,8,"REG","PIT","GB","DeShon Elliott","ElliDe02",0,4,3,0.75,66,22,16.5,0,116.7,5,17,49,1,0,0,0,0,5,1,0.167
"2025_08_GB_PIT","202510260pit",2025,8,"REG","PIT","GB","Brandin Echols","EchoBr00",0,3,3,1,46,15.3,15.3,0,118.7,14.3,43,3,0,0,0,0,0,3,1,0.25
"2025_08_GB_PIT","202510260pit",2025,8,"REG","PIT","GB","Chuck Clark","ClarCh00",0,4,3,0.75,38,12.7,9.5,2,143.7,2,8,30,1,0,0,0,0,5,1,0.167
"2025_08_GB_PIT","202510260pit",2025,8,"REG","PIT","GB","Cole Holcomb","HolcCo00",0,3,2,0.667,30,15,10,1,138.9,-1,1,29,1,0,0,0,0,4,2,0.333
"2025_08_GB_PIT","202510260pit",2025,8,"REG","PIT","GB","Juan Thornhill","ThorJu00",0,2,2,1,47,23.5,23.5,0,118.7,22,44,3,0,0,0,0,0,1,1,0.5
"2025_08_GB_PIT","202510260pit",2025,8,"REG","PIT","GB","Payton Wilson","WilsPa00",0,2,2,1,8,4,4,0,83.3,3.5,7,1,8,0,0,0,0,9,0,0
"2025_08_GB_PIT","202510260pit",2025,8,"REG","PIT","GB","Nick Herbig","HerbNi00",0,1,1,1,8,8,8,0,100,0,0,8,7,1,1,0,2,2,0,0
"2025_08_GB_PIT","202510260pit",2025,8,"REG","PIT","GB","T.J. Watt","WattT.00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,0,2,6,0,0
"2025_08_GB_PIT","202510260pit",2025,8,"REG","PIT","GB","Alex Highsmith","HighAl02",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,1,0,1,3,0,0
"2025_08_GB_PIT","202510260pit",2025,8,"REG","PIT","GB","Yahya Black","BlacYa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA
"2025_08_GB_PIT","202510260pit",2025,8,"REG","GB","PIT","Javon Bullard","BullJa00",0,7,5,0.714,57,11.4,8.1,0,95.5,3.6,19,38,1,0,0,0,0,6,0,0
"2025_08_GB_PIT","202510260pit",2025,8,"REG","GB","PIT","Edgerrin Cooper","CoopEd00",0,7,5,0.714,28,5.6,4,0,78.3,4,23,5,1,0,0,0,0,5,0,0
"2025_08_GB_PIT","202510260pit",2025,8,"REG","GB","PIT","Quay Walker","WalkQu00",0,6,4,0.667,39,9.8,6.5,0,84.7,8,15,24,1,0,0,0,0,5,0,0
"2025_08_GB_PIT","202510260pit",2025,8,"REG","GB","PIT","Keisean Nixon","NixoKe00",0,5,4,0.8,59,14.8,11.8,1,155.4,14.2,50,9,0,0,0,0,0,5,1,0.167
"2025_08_GB_PIT","202510260pit",2025,8,"REG","GB","PIT","Carrington Valentine","ValeCa00",0,5,3,0.6,31,10.3,6.2,1,117.5,14.4,30,1,0,0,0,0,0,3,0,0
"2025_08_GB_PIT","202510260pit",2025,8,"REG","GB","PIT","Isaiah McDuffie","McDuIs00",0,3,3,1,17,5.7,5.7,0,90.3,-1.7,-5,22,0,0,0,0,0,6,1,0.143
"2025_08_GB_PIT","202510260pit",2025,8,"REG","GB","PIT","Kingsley Enagbare","EnagKi00",0,1,1,1,1,1,1,0,79.2,-5,-5,6,0,0,1,0,1,3,0,0
"2025_08_GB_PIT","202510260pit",2025,8,"REG","GB","PIT","Evan Williams","WillEv00",0,2,1,0.5,13,13,6.5,0,70.8,21,13,0,0,0,0,0,0,4,1,0.2
"2025_08_GB_PIT","202510260pit",2025,8,"REG","GB","PIT","Barryn Sorrell","SorrBa00",0,1,1,1,14,14,14,0,118.7,9,9,5,0,0,0,0,0,1,0,0
"2025_08_GB_PIT","202510260pit",2025,8,"REG","GB","PIT","Rashan Gary","GaryRa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,3,4,0,0
"2025_08_GB_PIT","202510260pit",2025,8,"REG","GB","PIT","Micah Parsons","ParsMi00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2,1,0,0
"2025_08_GB_PIT","202510260pit",2025,8,"REG","GB","PIT","Karl Brooks","BrooKa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA
"2025_08_WAS_KC","202510270kan",2025,8,"REG","KC","WAS","Chamarri Conner","ConnCh01",0,8,5,0.625,31,6.2,3.9,1,109.9,5.1,12,19,2,0,0,0,0,10,0,0
"2025_08_WAS_KC","202510270kan",2025,8,"REG","KC","WAS","Drue Tranquill","TranDr00",0,4,4,1,42,10.5,10.5,0,110.4,0,0,42,7,1,0,0,1,6,1,0.143
"2025_08_WAS_KC","202510270kan",2025,8,"REG","KC","WAS","Jaylen Watson","WatsJa02",0,4,4,1,42,10.5,10.5,0,110.4,7.3,29,13,0,0,0,0,0,4,0,0
"2025_08_WAS_KC","202510270kan",2025,8,"REG","KC","WAS","Bryan Cook","CookBr02",0,3,3,1,26,8.7,8.7,0,102.8,6.7,20,6,0,0,0,0,0,3,0,0
"2025_08_WAS_KC","202510270kan",2025,8,"REG","KC","WAS","Nick Bolton","BoltNi00",0,3,2,0.667,24,12,8,0,91,-0.3,3,21,5,0,1,0,1,6,1,0.143
"2025_08_WAS_KC","202510270kan",2025,8,"REG","KC","WAS","Trent McDuffie","McDuTr00",0,2,1,0.5,25,25,12.5,0,95.8,18.5,25,0,1,0,0,0,0,3,0,0
"2025_08_WAS_KC","202510270kan",2025,8,"REG","KC","WAS","Jaden Hicks","HickJa01",0,2,1,0.5,1,1,0.5,0,56.2,14.5,1,0,1,0,0,0,0,2,0,0
"2025_08_WAS_KC","202510270kan",2025,8,"REG","KC","WAS","Leo Chenal","ChenLe00",0,1,1,1,18,18,18,0,118.7,3,3,15,3,0,0,0,0,4,0,0
"2025_08_WAS_KC","202510270kan",2025,8,"REG","KC","WAS","Jeffrey Bassa","BassJe00",0,1,1,1,9,9,9,0,104.2,3,3,6,0,0,0,0,0,4,0,0
"2025_08_WAS_KC","202510270kan",2025,8,"REG","KC","WAS","George Karlaftis III","KarlGe00",0,1,0,0,NA,NA,0,NA,39.6,-8,NA,NA,0,1,0,1,2,3,1,0.25
"2025_08_WAS_KC","202510270kan",2025,8,"REG","KC","WAS","Ashton Gillotte","GillAs00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,0.5
"2025_08_WAS_KC","202510270kan",2025,8,"REG","KC","WAS","Michael Danna","DannMi00",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,3,1,0.25
"2025_08_WAS_KC","202510270kan",2025,8,"REG","KC","WAS","Christian Roland-Wallace","RolaCh00",0,1,0,0,NA,NA,0,NA,39.6,7,NA,NA,0,0,0,0,0,1,0,0
"2025_08_WAS_KC","202510270kan",2025,8,"REG","KC","WAS","Jack Cochrane","CochJa00",1,1,0,0,NA,NA,0,NA,0,7,NA,NA,0,0,0,0,0,3,0,0
"2025_08_WAS_KC","202510270kan",2025,8,"REG","KC","WAS","Jerry Tillery","TillJe00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,2,0.333
"2025_08_WAS_KC","202510270kan",2025,8,"REG","WAS","KC","Quan Martin","MartJa04",0,7,7,1,107,15.3,15.3,0,118.7,11.1,78,29,0,0,0,0,0,14,0,0
"2025_08_WAS_KC","202510270kan",2025,8,"REG","WAS","KC","Mike Sainristil","SainMi00",0,6,5,0.833,56,11.2,9.3,0,105.6,2.7,14,42,0,0,0,0,0,4,1,0.2
