team,position,full_name,gsis_id,week,touches,snap_share,rush_share,target_share,weighted_opp_share,total_touchdowns,delta_touches,touches_3wk_avg,touches_trend_3v7,snap_share_3wk_avg,snap_share_trend_3v7,fantasy_ppr_3wk_avg,fantasy_ppr_trend_3v7,tds_3wk_avg,tds_trend_3v7,rush_ypc,rush_yoe_per_att,rush_yoe_per_game,stacked_box_rate,catch_rate,rec_yards_per_target,avg_yac_above_expectation,team_implied_points,is_favored,abs_spread,def_rush_ypa_allowed,def_rb_carries_allowed,def_rb_receptions_allowed,def_rb_touchdowns_allowed,def_rb_fantasy_points_allowed,years_exp_filled,is_rookie,is_undrafted,draft_number_filled
BUF,RB,Ray Davis,00-0039875,9,0.0,0.05,0.0,0.0,0.0,0.0,-10.0,4.0,0.4285714285714284,0.10999999999999999,-0.010000000000000009,3.8333333333333335,1.7904761904761903,0.3333333333333333,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,1,2.5,4.13,18.38,3.92,0.540.23,13.62,1,0,0,128.0
ARI,RB,Trey Benson,00-0039921,3,14.0,0.61,0.35714285714285715,0.11428571428571428,22.0,0.0,5.0,10.666666666666666,0.0,0.45999999999999996,0.0,8.333333333333334,0.0,0.0,0.0,4.2,1.0730880509750325,10.730880509750325,20.0,0.75,2.25,0.0,16.25,1,1.5,4.79,22.54,4.08,1.080.31,20.00,1,0,0,66.0
ARI,RB,Trey Benson,00-0039921,2,9.0,0.44,0.13636363636363635,0.24,21.0,0.0,0.0,9.0,0.0,0.385,0.0,8.45,0.0,0.0,0.0,4.666666666666667,0.0,0.0,0.0,0.6666666666666666,5.0,0.0,21.0,0,7.0,4.87,21.69,4.77,0.920.15,18.31,1,0,0,66.0
ARI,RB,Trey Benson,00-0039921,4,13.0,0.55,0.47058823529411764,0.12195121951219512,23.0,0.0,-1.0,12.0,0.75,0.5333333333333333,0.050833333333333286,8.966666666666667,0.11666666666666536,0.0,0.0,4.375,0.0,0.0,0.0,1.0,3.8,0.0,22.25,1,1.5,3.55,19.85,5.54,0.310.15,12.46,1,0,0,66.0
ARI,RB,Trey Benson,00-0039921,1,9.0,0.33,0.2962962962962963,0.034482758620689655,11.0,0.0,0.0,9.0,0.0,0.33,0.0,8.5,0.0,0.0,0.0,8.625,0.0,0.0,0.0,1.0,6.0,0.0,13.5,0,6.0,4.79,22.54,4.08,1.080.31,20.00,1,0,0,66.0
LAC,RB,Amar Johnson,00-0040039,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0,10.0,4.75,19.08,3.85,0.920.00,16.54,0,1,1,275.0
LAC,RB,Amar Johnson,00-0040039,11,3.0,0.08,0.125,0.038461538461538464,5.0,0.0,3.0,1.5,0.0,0.04,0.0,0.4,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,3.0,4.75,19.08,3.85,0.920.00,16.54,0,1,1,275.0
SEA,RB,Jacardia Wright,00-0040067,3,5.0,0.09,0.15151515151515152,0.0,5.0,0.0,0.0,5.0,0.0,0.09,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0,7.5,4.25,26.54,3.23,0.770.23,18.85,0,1,1,275.0
KC,RB,Brashard Smith,00-0040078,1,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0,3.0,4.13,18.38,3.92,0.540.23,13.62,0,1,0,228.0
KC,RB,Brashard Smith,00-0040078,5,4.0,0.09,0.045454545454545456,0.07317073170731707,10.0,0.0,-4.0,5.0,1.6,0.15333333333333332,0.019333333333333313,4.833333333333333,1.893333333333333,0.0,0.0,4.0,0.0,0.0,0.0,1.0,10.666666666666666,0.0,27.75,0,3.5,4.13,18.38,3.92,0.540.23,13.62,0,1,0,228.0
KC,RB,Brashard Smith,00-0040078,13,0.0,0.06,0.0,0.0,0.0,0.0,-5.0,2.6666666666666665,-2.7619047619047623,0.14,-0.02999999999999997,3.133333333333333,-1.0238095238095246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,0,3.5,4.13,18.38,3.92,0.540.23,13.62,0,1,0,228.0
KC,RB,Brashard Smith,00-0040078,9,4.0,0.2,0.15,0.029411764705882353,6.0,0.0,1.0,8.666666666666666,2.2380952380952372,0.22666666666666666,0.05095238095238094,4.866666666666667,-0.019047619047618092,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,23.25,0,2.5,4.13,18.38,3.92,0.540.23,13.62,0,1,0,228.0
KC,RB,Brashard Smith,00-0040078,7,19.0,0.35,0.34146341463414637,0.14285714285714285,29.0,0.0,15.0,9.0,3.2857142857142856,0.17666666666666667,0.01809523809523811,8.266666666666667,3.5666666666666673,0.0,0.0,2.7857142857142856,-0.4266564434041961,-5.973190207658746,50.0,1.0,8.4,0.0,8.75,0,13.5,4.12,23.85,4.54,1.080.08,18.08,0,1,0,228.0
KC,RB,Brashard Smith,00-0040078,2,2.0,0.08,0.038461538461538464,0.034482758620689655,4.0,0.0,2.0,1.0,0.0,0.10500000000000001,0.0,0.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,1,1.5,4.38,23.23,3.69,0.770.31,20.00,0,1,0,228.0
KC,RB,Brashard Smith,00-0040078,3,3.0,0.11,0.07142857142857142,0.02702702702702703,5.0,0.0,1.0,1.6666666666666667,0.0,0.10666666666666667,0.0,0.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0,6.0,4.13,18.38,3.92,0.540.23,13.62,0,1,0,228.0
KC,RB,Brashard Smith,00-0040078,8,3.0,0.13,0.1,0.0,3.0,0.0,-16.0,8.666666666666666,2.523809523809523,0.19000000000000003,0.03142857142857147,6.333333333333333,1.519047619047618,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0,10.5,4.55,24.54,3.69,0.850.23,20.62,0,1,0,228.0
KC,RB,Brashard Smith,00-0040078,11,3.0,0.17,0.0,0.06666666666666667,9.0,0.0,-1.0,3.3333333333333335,-3.0952380952380953,0.16666666666666666,-0.017619047619047645,1.4333333333333333,-3.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.6666666666666665,0.0,18.75,0,3.5,4.13,18.38,3.92,0.540.23,13.62,0,1,0,228.0
KC,RB,Brashard Smith,00-0040078,4,8.0,0.26,0.125,0.10810810810810811,16.0,0.0,5.0,4.333333333333333,1.083333333333333,0.15,0.004999999999999977,2.6999999999999997,0.6749999999999998,0.0,0.0,2.25,0.0,0.0,0.0,0.75,6.75,0.0,29.75,1,2.5,4.30,20.62,5.15,0.770.23,17.69,0,1,0,228.0
KC,RB,Brashard Smith,00-0040078,12,5.0,0.19,0.024390243902439025,0.08695652173913043,13.0,0.0,2.0,4.0,-2.0,0.18666666666666668,0.012380952380952381,3.3666666666666667,-1.733333333333333,0.0,0.0,5.0,0.0,0.0,0.0,0.75,7.75,0.0,19.75,0,3.5,3.87,21.31,4.23,0.920.08,15.54,0,1,0,228.0
KC,RB,Brashard Smith,00-0040078,6,4.0,0.09,0.0,0.13333333333333333,12.0,0.0,0.0,5.333333333333333,1.833333333333333,0.14666666666666667,0.01999999999999999,6.099999999999999,2.7999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.75,5.25,0.0,22.25,0,2.5,3.98,20.15,3.62,0.460.00,12.46,0,1,0,228.0
LV,RB,Ashton Jeanty,00-0040122,13,23.0,0.96,0.8333333333333334,0.34782608695652173,39.0,0.0,-2.0,20.666666666666668,0.9523809523809526,0.8333333333333334,0.019047619047619202,15.433333333333335,0.7904761904761948,0.3333333333333333,-0.23809523809523808,2.066666666666667,-1.7169226349906703,-25.753839524860055,46.666666666666664,0.75,3.75,0.0,27.5,1,10.0,4.12,23.85,4.54,1.080.08,18.08,0,1,0,6.0
LV,RB,Ashton Jeanty,00-0040122,2,15.0,0.56,0.5789473684210527,0.09302325581395349,23.0,0.0,-6.0,18.0,0.0,0.71,0.0,9.7,0.0,0.5,0.0,3.909090909090909,-2.2896369529635336,-25.18600648259887,18.181818181818183,0.75,0.25,0.0,16.25,1,3.5,4.75,19.08,3.85,0.920.00,16.54,0,1,0,6.0
LV,RB,Ashton Jeanty,00-0040122,5,21.0,0.54,0.56,0.19444444444444445,35.0,0.0,-2.0,20.333333333333332,0.9333333333333336,0.6666666666666666,-0.01733333333333331,18.566666666666666,3.546666666666665,1.0,0.19999999999999996,4.785714285714286,0.43720397371569675,6.1208556320197545,7.142857142857142,0.7142857142857143,6.0,0.0,26.5,1,7.0,4.12,23.85,4.54,1.080.08,18.08,0,1,0,6.0
LV,RB,Ashton Jeanty,00-0040122,1,21.0,0.86,0.7916666666666666,0.058823529411764705,25.0,1.0,0.0,21.0,0.0,0.86,0.0,12.0,0.0,1.0,0.0,2.0,-1.0833696705056854,-20.584023739608025,21.052631578947366,1.0,1.0,0.0,17.75,1,2.5,4.12,23.85,4.54,1.080.08,18.08,0,1,0,6.0
LV,RB,Ashton Jeanty,00-0040122,10,24.0,0.87,0.76,0.18518518518518517,34.0,1.0,6.0,16.333333333333332,-3.238095238095241,0.8033333333333333,0.06047619047619057,13.199999999999998,-2.7857142857142865,0.6666666666666666,-0.19047619047619047,3.1578947368421053,-0.5052617307064516,-9.59997288342258,0.0,0.6,0.6,0.0,13.25,1,9.5,4.12,23.85,4.54,1.080.08,18.08,0,1,0,6.0
LV,RB,Ashton Jeanty,00-0040122,6,27.0,0.79,0.71875,0.17391304347826086,35.0,1.0,6.0,23.666666666666668,3.0,0.7266666666666667,0.025000000000000022,22.0,6.716666666666667,1.3333333333333333,0.4999999999999999,3.260869565217391,-0.2503328162838598,-5.757654774528775,8.695652173913043,0.5,2.75,0.0,13.25,0,3.5,4.49,21.77,3.46,1.080.15,18.08,0,1,0,6.0
LV,RB,Ashton Jeanty,00-0040122,7,7.0,0.63,0.5454545454545454,0.05555555555555555,9.0,0.0,-20.0,18.333333333333332,-0.38095238095238315,0.6533333333333333,-0.03809523809523807,12.299999999999999,-1.4285714285714306,0.3333333333333333,-0.380952380952381,3.5,0.0,0.0,0.0,1.0,13.0,0.0,22.25,1,13.5,4.12,23.85,4.54,1.080.08,18.08,0,1,0,6.0
LV,RB,Ashton Jeanty,00-0040122,4,23.0,0.85,0.6774193548387096,0.09523809523809523,27.0,3.0,6.0,18.333333333333332,-0.6666666666666679,0.6733333333333333,-0.046666666666666634,15.733333333333334,0.9333333333333336,1.0,0.0,6.571428571428571,2.2474106741673565,47.19562415751449,4.761904761904762,1.0,8.5,0.0,23.75,0,1.5,4.93,20.92,3.92,0.620.23,16.62,0,1,0,6.0
LV,RB,Ashton Jeanty,00-0040122,11,14.0,0.73,0.5,0.19047619047619047,30.0,0.0,-10.0,18.666666666666668,-0.4761904761904745,0.8366666666666666,0.07666666666666655,14.866666666666667,-1.56190476190476,0.6666666666666666,-0.19047619047619047,1.1666666666666667,0.0,0.0,0.0,0.75,3.375,0.0,26.25,1,3.5,4.72,19.77,5.38,0.850.23,19.15,0,1,0,6.0
LV,RB,Ashton Jeanty,00-0040122,9,18.0,0.91,0.6842105263157895,0.1282051282051282,28.0,1.0,11.0,17.333333333333332,-0.9523809523809526,0.7766666666666667,0.0780952380952381,13.633333333333333,-1.2238095238095248,0.6666666666666666,-0.04761904761904767,3.230769230769231,-0.6784699398071061,-8.82010921749238,23.076923076923077,1.0,9.4,0.0,30.75,1,2.5,3.74,17.31,4.62,0.380.23,12.38,0,1,0,6.0
LV,RB,Ashton Jeanty,00-0040122,3,17.0,0.61,0.6071428571428571,0.0,17.0,0.0,2.0,17.666666666666668,0.0,0.6766666666666667,0.0,8.566666666666666,0.0,0.3333333333333333,0.0,3.7058823529411766,0.08535932230749331,1.4511084792273863,0.0,0.0,0.0,0.0,33.75,1,2.5,4.12,23.85,4.54,1.080.08,18.08,0,1,0,6.0
LV,RB,Ashton Jeanty,00-0040122,12,25.0,0.81,0.8095238095238095,0.18181818181818182,41.0,1.0,11.0,21.0,1.571428571428573,0.8033333333333333,0.04904761904761912,16.5,1.314285714285715,0.6666666666666666,0.09523809523809523,2.9411764705882355,-1.2090806537584033,-20.554371113892856,11.76470588235294,1.0,7.25,0.0,15.5,0,3.0,3.92,22.69,4.31,0.540.15,15.15,0,1,0,6.0
PIT,RB,Kaleb Johnson,00-0040142,10,2.0,0.08,0.125,0.0,2.0,0.0,0.0,1.3333333333333333,-1.0952380952380951,0.05333333333333334,-0.026666666666666665,0.8666666666666666,-0.03333333333333344,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1,3.0,4.42,23.92,4.15,0.380.08,14.00,0,1,0,83.0
PIT,RB,Kaleb Johnson,00-0040142,9,2.0,0.08,0.043478260869565216,0.02857142857142857,4.0,0.0,2.0,0.6666666666666666,-1.619047619047619,0.02666666666666667,-0.046190476190476185,0.7666666666666666,-0.10476190476190472,0.0,0.0,4.0,0.0,0.0,0.0,1.0,9.0,0.0,25.25,1,3.5,3.87,21.31,4.23,0.920.08,15.54,0,1,0,83.0
PIT,RB,Kaleb Johnson,00-0040142,1,1.0,0.04,0.05,0.0,1.0,0.0,0.0,1.0,0.0,0.04,0.0,-0.2,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0,3.0,4.42,23.92,4.15,0.380.08,14.00,0,1,0,83.0
PIT,RB,Kaleb Johnson,00-0040142,4,7.0,0.21,0.20689655172413793,0.045454545454545456,9.0,0.0,7.0,2.6666666666666665,0.4166666666666665,0.08,0.009999999999999995,0.7666666666666667,0.2416666666666667,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,23.75,1,2.5,3.96,26.62,3.31,0.770.00,15.31,0,1,0,83.0
PIT,RB,Kaleb Johnson,00-0040142,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.1428571428571428,0.06333333333333334,-0.0038095238095238043,0.5,-0.014285714285714346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,1,3.0,3.93,22.69,4.85,0.540.00,13.38,0,1,0,83.0
PIT,RB,Kaleb Johnson,00-0040142,2,1.0,0.03,0.047619047619047616,0.0,1.0,0.0,0.0,1.0,0.0,0.035,0.0,-0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.25,0,3.5,3.55,19.85,5.54,0.310.15,12.46,0,1,0,83.0
PIT,RB,Kaleb Johnson,00-0040142,7,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,4.333333333333333,1.833333333333333,0.13333333333333333,0.05500000000000001,1.2333333333333334,0.6333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,0,5.5,4.42,23.92,4.15,0.380.08,14.00,0,1,0,83.0
PIT,RB,Kaleb Johnson,00-0040142,12,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,2.3333333333333335,0.1904761904761907,0.06666666666666667,-0.0004761904761904773,0.6,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1,3.0,4.42,23.92,4.15,0.380.08,14.00,0,1,0,83.0
PIT,RB,Kaleb Johnson,00-0040142,11,5.0,0.12,0.17857142857142858,0.0,5.0,0.0,3.0,3.0,-0.1428571428571428,0.09333333333333334,-0.0038095238095237904,1.3666666666666665,0.25238095238095215,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0,5.5,5.18,24.38,5.08,0.850.46,24.77,0,1,0,83.0
PIT,RB,Kaleb Johnson,00-0040142,13,2.0,0.07,0.1111111111111111,0.0,2.0,0.0,2.0,2.3333333333333335,0.7619047619047621,0.06333333333333334,0.013333333333333336,0.6,-0.02857142857142847,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1,3.0,5.00,21.77,3.77,1.230.15,20.00,0,1,0,83.0
PIT,RB,Kaleb Johnson,00-0040142,3,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.6666666666666666,0.0,0.023333333333333334,0.0,-0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0,1.5,4.42,23.92,4.15,0.380.08,14.00,0,1,0,83.0
PIT,RB,Kaleb Johnson,00-0040142,6,6.0,0.19,0.21428571428571427,0.0,6.0,0.0,-1.0,4.333333333333333,1.333333333333333,0.13333333333333333,0.03933333333333333,1.2333333333333334,0.5133333333333334,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0,5.5,3.92,22.69,4.31,0.540.15,15.15,0,1,0,83.0
CLE,RB,Dylan Sampson,00-0040162,4,2.0,0.13,0.037037037037037035,0.02857142857142857,4.0,0.0,1.0,3.3333333333333335,-4.166666666666666,0.14666666666666667,-0.07083333333333333,3.6333333333333333,-3.4166666666666674,0.3333333333333333,0.08333333333333331,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1,10.0,3.92,22.69,4.31,0.540.15,15.15,0,1,0,126.0
CLE,RB,Dylan Sampson,00-0040162,11,2.0,0.11,0.04,0.038461538461538464,4.0,0.0,-1.0,4.666666666666667,0.666666666666667,0.29000000000000004,0.08428571428571432,3.566666666666667,0.8809523809523809,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,1,7.5,4.30,20.62,5.15,0.770.23,17.69,0,1,0,126.0
CLE,RB,Dylan Sampson,00-0040162,13,4.0,0.19,0.12903225806451613,0.0,4.0,0.0,-6.0,5.333333333333333,0.04761904761904745,0.2233333333333333,-0.029523809523809535,6.800000000000002,1.6142857142857157,0.3333333333333333,0.19047619047619047,5.75,0.0,0.0,0.0,0.0,0.0,0.0,19.75,1,5.5,4.24,20.38,5.77,0.540.23,15.46,0,1,0,126.0
CLE,RB,Dylan Sampson,00-0040162,10,3.0,0.3,0.0625,0.03125,5.0,0.0,-6.0,5.333333333333333,1.4761904761904758,0.30666666666666664,0.10523809523809519,3.8333333333333335,1.3904761904761904,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,3.0,0.0,22.75,0,1.5,3.92,22.69,4.31,0.540.15,15.15,0,1,0,126.0
CLE,RB,Dylan Sampson,00-0040162,2,7.0,0.23,0.18181818181818182,0.0625,13.0,1.0,-13.0,13.5,0.0,0.33,0.0,14.100000000000001,0.0,0.5,0.0,1.5,0.0,0.0,0.0,1.0,4.333333333333333,0.0,35.25,1,12.5,3.92,22.69,4.31,0.540.15,15.15,0,1,0,126.0
CLE,RB,Dylan Sampson,00-0040162,7,4.0,0.16,0.09090909090909091,0.05555555555555555,6.0,0.0,-1.0,4.0,-2.0,0.14666666666666664,-0.0404761904761905,2.766666666666667,-2.4476190476190474,0.0,-0.14285714285714285,2.6666666666666665,0.0,0.0,0.0,1.0,9.0,0.0,17.25,0,2.5,4.72,22.38,4.54,0.460.08,15.92,0,1,0,126.0
CLE,RB,Dylan Sampson,00-0040162,5,3.0,0.1,0.03125,0.06060606060606061,7.0,0.0,1.0,2.0,-4.6,0.10333333333333333,-0.09066666666666667,0.4000000000000001,-5.48,0.0,-0.2,-4.0,0.0,0.0,0.0,0.5,3.0,0.0,20.75,1,3.5,3.96,26.62,3.31,0.770.00,15.31,0,1,0,126.0
CLE,RB,Dylan Sampson,00-0040162,12,10.0,0.37,0.25925925925925924,0.15,16.0,1.0,8.0,5.0,-0.14285714285714324,0.26,0.01999999999999999,6.333333333333335,1.3047619047619055,0.3333333333333333,0.19047619047619047,3.2857142857142856,0.0,0.0,0.0,0.6666666666666666,19.666666666666668,0.0,18.5,1,3.0,3.92,22.69,4.31,0.540.15,15.15,0,1,0,126.0
CLE,RB,Dylan Sampson,00-0040162,1,20.0,0.43,0.5,0.17777777777777778,36.0,0.0,0.0,20.0,0.0,0.43,0.0,17.3,0.0,0.0,0.0,2.4166666666666665,-0.9204445117042942,-11.04533414045153,0.0,1.0,8.0,0.0,19.25,1,5.5,5.18,24.38,5.08,0.850.46,24.77,0,1,0,126.0
CLE,RB,Dylan Sampson,00-0040162,8,9.0,0.46,0.1875,0.17142857142857143,21.0,0.0,5.0,6.0,1.5714285714285712,0.26666666666666666,0.07523809523809522,5.0,1.1285714285714286,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.8333333333333334,4.833333333333333,0.0,26.0,1,7.0,3.92,22.69,4.31,0.540.15,15.15,0,1,0,126.0
CLE,RB,Dylan Sampson,00-0040162,6,5.0,0.18,0.17647058823529413,0.038461538461538464,9.0,0.0,2.0,3.3333333333333335,-2.9999999999999996,0.13666666666666666,-0.05499999999999999,1.8,-3.833333333333334,0.0,-0.16666666666666666,4.0,0.0,0.0,0.0,1.0,6.0,0.0,18.75,1,5.5,3.92,22.69,4.31,0.540.15,15.15,0,1,0,126.0
CLE,RB,Dylan Sampson,00-0040162,3,1.0,0.08,0.05263157894736842,0.0,1.0,0.0,-6.0,9.333333333333334,0.0,0.24666666666666667,0.0,9.466666666666667,0.0,0.3333333333333333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,1,8.5,3.93,22.69,4.85,0.540.00,13.38,0,1,0,126.0
IND,RB,DJ Giddens,00-0040179,7,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.0,-0.8571428571428572,0.07333333333333335,-0.03380952380952379,0.7333333333333334,-0.20952380952380956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25,1,2.5,3.87,21.31,4.23,0.920.08,15.54,0,1,0,151.0
IND,RB,DJ Giddens,00-0040179,4,0.0,0.07,0.0,0.0,0.0,0.0,-1.0,0.6666666666666666,-2.8333333333333335,0.09333333333333334,-0.03916666666666667,0.10000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,1,3.5,3.87,21.31,4.23,0.920.08,15.54,0,1,0,151.0
IND,RB,DJ Giddens,00-0040179,2,1.0,0.07,0.0,0.029411764705882353,3.0,0.0,-11.0,6.5,0.0,0.16,0.0,2.0500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75,1,2.5,3.81,19.38,2.77,0.540.23,13.46,0,1,0,151.0
IND,RB,DJ Giddens,00-0040179,1,12.0,0.25,0.3,0.0,12.0,0.0,0.0,12.0,0.0,0.25,0.0,4.1000000000000005,0.0,0.0,0.0,3.4166666666666665,-0.17144883167721758,-2.057385980126611,16.666666666666664,0.0,0.0,0.0,19.75,0,1.5,4.72,22.38,4.54,0.460.08,15.92,0,1,0,151.0
IND,RB,DJ Giddens,00-0040179,3,1.0,0.14,0.03571428571428571,0.0,1.0,0.0,0.0,4.666666666666667,0.0,0.15333333333333335,0.0,1.4666666666666668,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0,6.0,3.87,21.31,4.23,0.920.08,15.54,0,1,0,151.0
IND,RB,DJ Giddens,00-0040179,5,6.0,0.14,0.2,0.03125,8.0,0.0,6.0,2.3333333333333335,-1.6666666666666665,0.11666666666666668,-0.017333333333333326,0.8333333333333334,-0.4866666666666667,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0,7.0,4.12,23.85,4.54,1.080.08,18.08,0,1,0,151.0
IND,RB,DJ Giddens,00-0040179,6,0.0,0.03,0.0,0.0,0.0,0.0,-6.0,2.0,-1.3333333333333335,0.08,-0.03666666666666668,0.7333333333333334,-0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0,8.5,4.79,22.54,4.08,1.080.31,20.00,0,1,0,151.0
MIA,RB,Ollie Gordon II,00-0040198,5,3.0,0.0,0.21428571428571427,0.0,3.0,0.0,-4.0,6.333333333333333,1.5333333333333332,0.0,0.0,3.5333333333333337,0.6933333333333334,0.3333333333333333,0.1333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0,1.5,4.72,22.38,4.54,0.460.08,15.92,0,1,0,179.0
MIA,RB,Ollie Gordon II,00-0040198,4,7.0,0.0,0.1935483870967742,0.04,9.0,0.0,-2.0,6.0,0.75,0.0,0.0,4.366666666666666,0.7666666666666662,0.3333333333333333,0.08333333333333331,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,22.75,0,2.5,4.37,25.69,3.38,1.150.31,21.77,0,1,0,179.0
MIA,RB,Ollie Gordon II,00-0040198,6,3.0,0.0,0.09523809523809523,0.030303030303030304,5.0,0.0,0.0,4.333333333333333,-0.16666666666666696,0.0,0.0,0.6666666666666666,-1.9000000000000004,0.0,-0.16666666666666666,0.5,0.0,0.0,0.0,1.0,1.0,0.0,29.75,1,3.5,4.75,19.08,3.85,0.920.00,16.54,0,1,0,179.0
MIA,RB,Ollie Gordon II,00-0040198,13,3.0,0.0,0.09375,0.0,3.0,0.0,-6.0,4.333333333333333,-0.9523809523809526,0.0,0.0,3.733333333333333,-0.580952380952382,0.3333333333333333,0.047619047619047616,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0,5.5,4.25,26.54,3.23,0.770.23,18.85,0,1,0,179.0
MIA,RB,Ollie Gordon II,00-0040198,3,9.0,0.0,0.36,0.0,9.0,1.0,7.0,4.666666666666667,0.0,0.0,0.0,4.466666666666667,0.0,0.3333333333333333,0.0,4.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,32.25,1,12.5,4.72,22.38,4.54,0.460.08,15.92,0,1,0,179.0
MIA,RB,Ollie Gordon II,00-0040198,8,11.0,0.0,0.2702702702702703,0.037037037037037035,13.0,1.0,4.0,7.0,1.0,0.0,0.0,5.7,1.4142857142857146,0.3333333333333333,0.047619047619047616,4.6,0.39213931928039186,3.9213931928039187,30.0,1.0,20.0,0.0,25.5,1,7.0,4.72,22.38,4.54,0.460.08,15.92,0,1,0,179.0
MIA,RB,Ollie Gordon II,00-0040198,1,3.0,0.0,0.16666666666666666,0.03225806451612903,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,-1.0,0.0,21.25,1,1.5,4.72,22.38,4.54,0.460.08,15.92,0,1,0,179.0
MIA,RB,Ollie Gordon II,00-0040198,11,9.0,0.0,0.2903225806451613,0.0,9.0,1.0,8.0,4.333333333333333,-0.9523809523809526,0.0,0.0,4.033333333333333,-0.10952380952381002,0.3333333333333333,0.047619047619047616,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0,2.5,4.55,24.54,3.69,0.850.23,20.62,0,1,0,179.0
MIA,RB,Ollie Gordon II,00-0040198,10,1.0,0.0,0.03125,0.0,1.0,0.0,-2.0,5.0,0.0,0.0,0.0,5.066666666666667,2.2809523809523817,0.3333333333333333,0.19047619047619047,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,1,8.5,5.00,21.77,3.77,1.230.15,20.00,0,1,0,179.0
MIA,RB,Ollie Gordon II,00-0040198,2,2.0,0.0,0.06666666666666667,0.03125,4.0,0.0,-1.0,2.5,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,5.0,0.0,29.25,0,1.5,3.68,18.00,5.31,0.230.08,10.85,0,1,0,179.0
