team,position,full_name,height,weight,gsis_id,years_exp,week,draft_number,avg_time_to_throw,avg_intended_air_yards,aggressiveness,avg_air_yards_to_sticks,completion_percentage_above_expectation,max_air_distance,efficiency,percent_attempts_gte_eight_defenders,rush_yards,rush_yards_over_expected_per_att,avg_cushion,avg_separation,percent_share_of_intended_air_yards,catch_percentage,avg_yac_above_expectation,pass_attempt,rec_attempt,rush_attempt,pass_air_yards,rec_air_yards,pass_completions,receptions,pass_yards_gained,rec_yards_gained,rush_yards_gained,pass_touchdown,rec_touchdown,rush_touchdown,pass_interception,rec_fumble_lost,rush_fumble_lost,pass_yards_gained_diff,rec_yards_gained_diff,rush_yards_gained_diff,pass_touchdown_diff,rec_touchdown_diff,rush_touchdown_diff,pass_attempt_team,rec_attempt_team,rush_attempt_team,opponent,offense_snaps,offense_pct,team_home,team_away,total,spread_line,roof,surface,temp,wind,touches,snap_share,rush_share,weighted_opp_share,total_touchdowns,fantasy_points,delta_touches,touches_3wk_avg,touches_7wk_avg,touches_trend_3v7,snap_share_3wk_avg,snap_share_7wk_avg,snap_share_trend_3v7,fantasy_ppr_3wk_avg,fantasy_ppr_7wk_avg,fantasy_ppr_trend_3v7,tds_3wk_avg,tds_7wk_avg,tds_trend_3v7,rush_ypc,rush_yoe_per_game,rush_yoe_per_att,stacked_box_rate,catch_rate,rec_yards_per_target,team_implied_points,is_favored,abs_spread,def_rush_ypa_allowed,def_rb_carries_allowed,def_rb_receptions_allowed,def_rb_touchdowns_allowed,def_rb_fantasy_points_allowed,years_exp_filled,is_rookie,draft_number_filled,is_undrafted
BAL,RB,Derrick Henry,75,252,00-0032764,9,5,45,,,,,,,5.476666667,20,33,-0.554743803,,,,,0,0,1,15,0,0,0,0,0,0,33,0,0,1,0,0,0,0,-5.81,-28.39,0,0,0.08,20,20,19,HOU,28,0.65,BAL,HOU,54,-2.5,outdoors,grass,78,2,16,0.65,0.789473684,18,1,9.3,5,13.33333333,14,-0.666666667,0.506666667,0.54,-0.033333333,9.266666667,11.86,-2.593333333,0.666666667,0.8,-0.133333333,2.2,-8.32115705,-0.554743803,20,0,0,28.25,1,2.5,3.79,19.46,4,0.770.08,14.08,9,0,45,0
BAL,RB,Derrick Henry,75,252,00-0032764,9,4,45,,,,,,,,0,,0,,,,,0,0,3,8,0,-2,0,2,0,16,42,0,0,0,0,0,0,0,-3.98,8,0,-0.05,-0.06,33,33,17,KC,21,0.38,KC,BAL,57,-2.5,outdoors,grass,89,10,11,0.38,0.470588235,17,0,7.8,-2,11.66666667,13.5,-1.833333333,0.493333333,0.5125,-0.019166667,6.933333333,12.5,-5.566666667,0.333333333,0.75,-0.416666667,5.25,0,0,0,0.666666667,5.333333333,27.25,0,2.5,4.3,20.62,5.15,0.770.23,17.69,9,0,45,0
BAL,RB,Derrick Henry,75,252,00-0032764,9,10,45,,,,,,,4.028133333,30,75,0.295668513,,,,,0,0,3,20,0,-2,0,3,0,9,75,0,0,0,0,0,0,0,-11.21,-13.97,0,-0.03,-0.59,29,29,36,MIN,47,0.67,MIN,BAL,46,-4.5,dome,sportturf,,,23,0.67,0.555555556,29,0,11.4,3,21.66666667,18.71428571,2.952380952,0.63,0.557142857,0.072857143,14.53333333,12.2,2.333333333,0.666666667,0.571428571,0.095238095,3.75,5.913370252,0.295668513,30,1,3,20.75,0,4.5,4.3,20.62,5.15,0.770.23,17.69,9,0,45,0
BAL,RB,Derrick Henry,75,247,00-0032764,9,1,45,,,,,,,2.45852071,16.66666667,169,3.01008277,,,,,0,0,1,18,0,5,0,1,0,13,169,0,0,2,0,0,1,0,4.98,86.35,0,-0.01,1.92,19,19,29,BUF,29,0.57,BUF,BAL,81,-1.5,outdoors,a_turf,58,8,19,0.57,0.620689655,21,2,29.2,0,19,19,0,0.57,0.57,0,29.2,29.2,0,2,2,0,9.388888889,54.18148985,3.01008277,16.66666667,1,13,39.75,0,1.5,4.3,20.62,5.15,0.770.23,17.69,9,0,45,0
BAL,RB,Derrick Henry,75,252,00-0032764,9,3,45,,,,,,,4.1886,58.33333333,50,1.154255302,,,,,0,1,1,12,10,-2,0,1,0,7,50,0,0,1,0,0,1,-4.13,0.29,9.05,-0.4,0,-0.35,28,28,19,DET,28,0.49,BAL,DET,68,4.5,outdoors,grass,74,7,13,0.49,0.631578947,15,1,10.7,2,14.33333333,14.33333333,0,0.556666667,0.556666667,0,14.06666667,14.06666667,0,1,1,0,4.166666667,13.85106363,1.154255302,58.33333333,1,7,31.75,0,4.5,3.98,20.15,3.62,0.460.00,12.46,9,0,45,0
BAL,RB,Derrick Henry,75,252,00-0032764,9,14,45,,,,,,,4.128085106,28,94,-0.01522965,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,PIT,43,0.54,BAL,PIT,49,5.5,outdoors,grass,44,6,0,0.54,,0,0,0,-11,11.33333333,17,-5.666666667,0.5,0.561428571,-0.061428571,13.4,14.85714286,-1.457142857,1,0.857142857,0.142857143,0,0,-0.01522965,28,0,0,21.75,0,5.5,4.42,23.92,4.15,0.380.08,14,9,0,45,0
BAL,RB,Derrick Henry,75,252,00-0032764,9,8,45,,,,,,,4.791408451,52.38095238,71,-0.020357853,,,,,0,0,1,21,0,2,0,0,0,0,71,0,0,2,0,0,0,0,-6.52,-14.41,0,-0.01,0.56,22,22,35,CHI,36,0.58,BAL,CHI,46,2.5,outdoors,grass,60,2,22,0.58,0.6,24,2,19.1,-4,21.33333333,16.85714286,4.476190476,0.573333333,0.538571429,0.034761905,14.13333333,13.2,0.933333333,1,0.857142857,0.142857143,3.380952381,-0.427514909,-0.020357853,52.38095238,0,0,21.75,0,2.5,4.93,20.92,3.92,0.620.23,16.62,9,0,45,0
BAL,RB,Derrick Henry,75,252,00-0032764,9,13,45,,,,,,,2.6805,0,60,1.714900862,,,,,0,0,1,10,0,2,0,1,0,44,60,0,0,1,0,0,0,0,37.65,15.04,0,0,0.95,32,32,22,CIN,24,0.4,BAL,CIN,46,7,outdoors,grass,38,11,11,0.4,0.454545455,13,1,17.4,-12,18,20.71428571,-2.714285714,0.5,0.554285714,-0.054285714,20.13333333,16.85714286,3.276190476,1.333333333,0.857142857,0.476190476,6,17.14900862,1.714900862,0,1,44,19.5,0,7,5.18,24.38,5.08,0.850.46,24.77,9,0,45,0
BAL,RB,Derrick Henry,75,252,00-0032764,9,11,45,,,,,,,2.592718447,33.33333333,103,1.901619473,,,,,0,0,2,18,0,3,0,2,0,19,103,0,0,1,0,0,0,0,8.76,34.26,0,-0.02,-0.23,25,25,30,CLE,33,0.54,CLE,BAL,39,-7.5,outdoors,grass,44,20,20,0.54,0.6,24,1,20.2,-3,21,19.71428571,1.285714286,0.616666667,0.564285714,0.052380952,14.9,13.55714286,1.342857143,0.333333333,0.571428571,-0.238095238,5.722222222,34.22915052,1.901619473,33.33333333,1,9.5,15.75,0,7.5,4.3,20.62,5.15,0.770.23,17.69,9,0,45,0
BAL,RB,Derrick Henry,75,252,00-0032764,9,6,45,,,,,,,3.330491803,41.66666667,122,0.447978381,,,,,0,0,2,24,0,8,0,1,0,8,122,0,0,0,0,0,0,0,-4.02,23.13,0,-0.01,-0.96,34,34,37,LA,38,0.49,BAL,LA,20,-7,outdoors,grass,64,15,26,0.49,0.648648649,30,0,14,10,17.66666667,16,1.666666667,0.506666667,0.531666667,-0.025,10.36666667,12.21666667,-1.85,0.333333333,0.666666667,-0.333333333,5.083333333,10.75148114,0.447978381,41.66666667,0.5,4,13.5,1,7,3.77,20.92,4.69,0.150.15,11.54,9,0,45,0
BAL,RB,Derrick Henry,75,252,00-0032764,9,2,45,,,,,,,7.669130435,54.54545455,23,-0.615723769,,,,,0,0,0,11,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,-28.07,0,0,-0.56,29,29,21,CLE,34,0.61,BAL,CLE,58,12.5,outdoors,grass,82,3,11,0.61,0.523809524,11,0,2.3,-8,15,15,0,0.59,0.59,0,15.75,15.75,0,1,1,0,2.090909091,-6.772961462,-0.615723769,54.54545455,0,0,22.75,0,12.5,3.92,22.69,4.31,0.540.15,15.15,9,0,45,0
BAL,RB,Derrick Henry,75,252,00-0032764,9,12,45,,,,,,,5.14078125,66.66666667,64,-0.263442958,,,,,0,0,2,21,0,4,0,2,0,24,64,0,0,2,0,0,0,0,12.68,-16.81,0,-0.04,-0.12,23,23,34,NYJ,35,0.56,BAL,NYJ,33,14,outdoors,grass,54,3,23,0.56,0.617647059,27,2,22.8,3,22,21.42857143,0.571428571,0.59,0.59,0,18.13333333,15.7,2.433333333,1,0.857142857,0.142857143,3.047619048,-5.532302119,-0.263442958,66.66666667,1,12,9.5,0,14,4.37,25.69,3.38,1.150.31,21.77,9,0,45,0
MIN,RB,C.J. Ham,71,235,00-0032918,9,7,,,,,,,,,0,,0,,,,,0,0,1,0,0,4,0,1,0,5,0,0,0,0,0,0,0,0,-2.27,0,0,-0.01,0,42,42,23,,,0,MIN,PHI,50,-2.5,dome,sportturf,,,1,0,0,3,0,1.5,1,0.5,0.5,0,0,0,0,0.75,0.75,0,0,0,0,0,0,0,0,1,5,26.25,1,2.5,4.38,23.23,3.69,0.770.31,20,9,0,275,1
MIN,RB,C.J. Ham,71,235,00-0032918,9,14,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,MIN,WAS,31,-1.5,dome,sportturf,,,0,0,,0,0,0,0,0,0.142857143,-0.142857143,0,0,0,0,0.214285714,-0.214285714,0,0,0,0,0,0,0,0,0,16.25,1,1.5,4.55,24.54,3.69,0.850.23,20.62,9,0,275,1
MIN,RB,C.J. Ham,71,235,00-0032918,9,5,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,CLE,MIN,38,-3.5,outdoors,grass,61,14,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25,0,3.5,3.96,26.62,3.31,0.770.00,15.31,9,0,275,1
MIN,RB,C.J. Ham,71,235,00-0032918,9,10,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,MIN,BAL,46,-4.5,dome,sportturf,,,0,0,,0,0,0,-1,0.333333333,0.333333333,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,25.25,1,4.5,4.3,20.62,5.15,0.770.23,17.69,9,0,275,1
MIN,RB,C.J. Ham,71,235,00-0032918,9,12,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,GB,MIN,29,6.5,outdoors,grass,43,10,0,0,,0,0,0,0,0,0.2,-0.2,0,0,0,0,0.3,-0.3,0,0,0,0,0,0,0,0,0,17.75,1,6.5,3.96,26.62,3.31,0.770.00,15.31,9,0,275,1
MIN,RB,C.J. Ham,71,235,00-0032918,9,13,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,SEA,MIN,26,12.5,outdoors,fieldturf,45,2,0,0,,0,0,0,0,0,0.166666667,-0.166666667,0,0,0,0,0.25,-0.25,0,0,0,0,0,0,0,0,0,19.25,1,12.5,3.96,26.62,3.31,0.770.00,15.31,9,0,275,1
MIN,RB,C.J. Ham,71,235,00-0032918,9,11,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,MIN,CHI,36,3,dome,sportturf,,,0,0,,0,0,0,0,0.333333333,0.25,0.083333333,0,0,0,0.5,0.375,0.125,0,0,0,0,0,0,0,0,0,16.5,0,3,4.93,20.92,3.92,0.620.23,16.62,9,0,275,1
SF,RB,Christian McCaffrey,71,205,00-0033280,8,1,8,,,,,,,4.590869565,9.090909091,69,-1.152884122,,,,,0,0,10,22,0,20,0,9,0,73,69,0,0,0,0,0,0,0,16.11,-19.32,0,-0.4,-0.55,35,35,36,SEA,58,0.76,SEA,SF,30,-2.5,outdoors,fieldturf,67,6,32,0.76,0.611111111,52,0,23.2,0,32,32,0,0.76,0.76,0,23.2,23.2,0,0,0,0,3.136363636,-25.36345069,-1.152884122,9.090909091,0.9,7.3,13.75,0,2.5,4.24,20.38,5.77,0.540.23,15.46,8,0,8,0
SF,RB,Christian McCaffrey,71,210,00-0033280,8,9,8,,,,,,,4.742735849,21.42857143,106,-0.631062761,,,,,0,0,6,28,0,8,0,5,0,67,106,0,1,1,0,0,0,0,33.22,-14.4,0,0.49,0.13,24,24,39,NYG,57,0.86,NYG,SF,58,-2.5,outdoors,fieldturf,56,5,34,0.86,0.717948718,46,2,34.3,20,26.66666667,28,-1.333333333,0.856666667,0.877142857,-0.02047619,27.73333333,26.18571429,1.547619048,1.333333333,1,0.333333333,3.785714286,-17.66975732,-0.631062761,21.42857143,0.833333333,11.16666667,27.75,0,2.5,4.24,20.38,5.77,0.540.23,15.46,8,0,8,0
SF,RB,Christian McCaffrey,71,210,00-0033280,8,8,8,,,,,,,,0,,0,,,,,0,0,6,8,0,15,0,3,0,43,25,0,0,0,0,0,0,0,8.56,-10.9,0,-0.05,-0.04,32,32,10,HOU,46,0.96,HOU,SF,41,2.5,closed,astroturf,,,14,0.96,0.8,26,0,9.8,-18,23.66666667,26,-2.333333333,0.88,0.864285714,0.015714286,24.33333333,24.52857143,-0.195238095,1,0.857142857,0.142857143,3.125,0,0,0,0.5,7.166666667,21.75,1,2.5,4.24,20.38,5.77,0.540.23,15.46,8,0,8,0
SF,RB,Christian McCaffrey,71,210,00-0033280,8,2,8,,,,,,,4.110545455,30.76923077,55,-0.193006051,,,,,0,0,7,13,0,22,0,6,0,52,55,0,1,0,0,0,0,0,8.56,-5.11,0,0.5,-0.12,39,39,26,NO,55,0.77,NO,SF,47,-3,dome,sportturf,,,20,0.77,0.5,34,1,22.7,-12,26,26,0,0.765,0.765,0,22.95,22.95,0,0.5,0.5,0,4.230769231,-2.509078667,-0.193006051,30.76923077,0.857142857,7.428571429,22,0,3,4.24,20.38,5.77,0.540.23,15.46,8,0,8,0
SF,RB,Christian McCaffrey,71,210,00-0033280,8,3,8,,,,,,,5.389230769,23.52941176,52,-0.288215041,,,,,0,0,15,17,0,35,0,10,0,88,52,0,0,0,0,0,0,0,-1.9,-14.54,0,-0.66,-1.19,41,41,20,ARI,59,0.91,SF,ARI,31,1.5,outdoors,grass,72,7,32,0.91,0.85,62,0,24,12,28,28,0,0.813333333,0.813333333,0,23.3,23.3,0,0.333333333,0.333333333,0,3.058823529,-4.89965569,-0.288215041,23.52941176,0.666666667,5.866666667,14.75,0,1.5,4.79,22.54,4.08,1.080.31,20,8,0,8,0
SF,RB,Christian McCaffrey,71,210,00-0033280,8,4,8,,,,,,,5.589591837,11.76470588,49,-2.013556174,,,,,0,0,11,17,0,50,0,6,0,72,49,0,1,0,0,0,0,0,-0.35,-28.19,0,0.44,-0.43,38,38,24,JAX,56,0.85,SF,JAX,47,3.5,outdoors,grass,72,7,28,0.85,0.708333333,50,1,24.1,-4,26.66666667,28,-1.333333333,0.843333333,0.8225,0.020833333,23.6,23.5,0.1,0.666666667,0.5,0.166666667,2.882352941,-34.23045496,-2.013556174,11.76470588,0.545454545,6.545454545,21.75,0,3.5,3.74,17.31,4.62,0.380.23,12.38,8,0,8,0
SF,RB,Christian McCaffrey,71,210,00-0033280,8,10,8,,,,,,,6.74,8.333333333,30,-1.39389717,,,,,0,0,10,12,0,28,0,8,0,66,30,0,0,0,0,0,0,0,-1.42,-22.55,0,-0.21,-0.2,39,39,21,LA,49,0.78,SF,LA,68,-5.5,outdoors,grass,77,3,22,0.78,0.571428571,42,0,17.6,-12,23.33333333,26.57142857,-3.238095238,0.866666667,0.858571429,0.008095238,20.56666667,25.27142857,-4.704761905,0.666666667,1,-0.333333333,2.5,-16.72676604,-1.39389717,8.333333333,0.8,6.6,36.75,1,5.5,3.77,20.92,4.69,0.150.15,11.54,8,0,8,0
SF,RB,Christian McCaffrey,71,210,00-0033280,8,7,8,,,,,,,3.287751938,41.66666667,129,0.717587359,,,,,0,0,8,24,0,12,0,7,0,72,129,0,0,2,0,0,0,0,19.87,28.35,0,-0.28,1.06,26,26,39,ATL,50,0.75,SF,ATL,30,1.5,outdoors,grass,74,5,32,0.75,0.615384615,48,2,39.1,7,29.33333333,28.57142857,0.761904762,0.853333333,0.835714286,0.017619048,30.36666667,26.44285714,3.923809524,1.333333333,0.857142857,0.476190476,5.375,17.22209662,0.717587359,41.66666667,0.875,9,14.25,0,1.5,4.44,22.38,4.54,0.620.31,17.38,8,0,8,0
SF,RB,Christian McCaffrey,71,210,00-0033280,8,11,8,,,,,,,2.83037037,23.07692308,81,-0.135688497,,,,,0,0,6,13,0,18,0,5,0,40,81,0,1,2,0,0,0,0,-5.26,30.09,0,0.54,0.81,26,26,25,ARI,39,0.71,ARI,SF,63,-3.5,closed,grass,,,19,0.71,0.52,31,3,35.1,-3,25,25.28571429,-0.285714286,0.783333333,0.838571429,-0.055238095,29,26.84285714,2.157142857,1.666666667,1.285714286,0.380952381,6.230769231,-1.763950457,-0.135688497,23.07692308,0.833333333,6.666666667,29.75,0,3.5,4.24,20.38,5.77,0.540.23,15.46,8,0,8,0
SF,RB,Christian McCaffrey,71,210,00-0033280,8,6,8,,,,,,,5.542222222,23.52941176,54,-1.117679896,,,,,0,0,8,17,0,21,0,7,0,57,54,0,0,1,0,0,0,0,2.32,-14.08,0,-0.26,0.24,39,39,22,TB,64,0.93,TB,SF,49,3.5,outdoors,grass,82,10,25,0.93,0.772727273,41,1,24.1,-6,28,28,0,0.886666667,0.85,0.036666667,25.36666667,24.33333333,1.033333333,1,0.666666667,0.333333333,3.176470588,-19.00055823,-1.117679896,23.52941176,0.875,7.125,26.25,1,3.5,4.24,20.38,5.77,0.540.23,15.46,8,0,8,0
SF,RB,Christian McCaffrey,71,210,00-0033280,8,5,8,,,,,,,5.163859649,31.81818182,57,-0.933266312,,,,,0,0,9,22,0,24,0,8,0,82,57,0,1,0,0,0,0,0,27.41,-35.63,0,0.35,-0.71,49,49,33,LA,76,0.88,LA,SF,49,8.5,dome,matrixturf,,,31,0.88,0.666666667,49,1,27.9,3,30.33333333,28.6,1.733333333,0.88,0.834,0.046,25.33333333,24.38,0.953333333,0.666666667,0.6,0.066666667,2.590909091,-20.53185887,-0.933266312,31.81818182,0.888888889,9.111111111,28.75,1,8.5,4.24,20.38,5.77,0.540.23,15.46,8,0,8,0
SF,RB,Christian McCaffrey,71,210,00-0033280,8,12,8,,,,,,,5.046292135,33.33333333,89,-1.686609902,,,,,0,0,7,24,0,1,0,7,0,53,89,0,0,1,0,0,0,0,4.96,-21.04,0,-0.02,0.32,32,32,38,CAR,58,0.83,SF,CAR,29,7.5,outdoors,grass,58,3,31,0.83,0.631578947,45,1,27.2,12,24,25.28571429,-1.285714286,0.773333333,0.831428571,-0.058095238,26.63333333,26.74285714,-0.10952381,1.333333333,1.285714286,0.047619048,3.708333333,-40.47863766,-1.686609902,33.33333333,1,7.571428571,10.75,0,7.5,4.87,21.69,4.77,0.920.15,18.31,8,0,8,0
SF,RB,Christian McCaffrey,71,210,00-0033280,8,13,8,,,,,,,5.934528302,55,53,-1.958976778,,,,,0,1,4,20,14,-4,0,4,0,21,53,0,0,1,0,0,0,-4.67,1.21,-22.4,-0.34,-0.26,-1.24,30,30,33,CLE,53,0.79,CLE,SF,34,-5.5,outdoors,grass,35,20,24,0.79,0.606060606,32,1,17.4,-7,24.66666667,25.14285714,-0.476190476,0.776666667,0.811428571,-0.034761905,26.56666667,25.78571429,0.780952381,1.666666667,1.285714286,0.380952381,2.65,-39.17953556,-1.958976778,55,1,5.25,14.25,0,5.5,4.24,20.38,5.77,0.540.23,15.46,8,0,8,0
MIN,RB,Aaron Jones,69,208,00-0033293,8,2,182,,,,,,,,0,,0,,,,,0,0,1,5,0,-5,0,0,0,0,23,0,0,0,0,0,0,0,-6.45,-0.48,0,0,-0.01,21,21,19,ATL,20,0.43,MIN,ATL,28,3.5,dome,sportturf,,,6,0.43,0.263157895,8,0,2.3,-5,8.5,8.5,0,0.465,0.465,0,9,9,0,0.5,0.5,0,4.6,0,0,0,0,0,12.25,0,3.5,4.44,22.38,4.54,0.620.31,17.38,8,0,182,0
MIN,RB,Aaron Jones,69,208,00-0033293,8,1,182,,,,,,,,0,,0,,,,,0,0,3,8,0,21,0,3,0,44,23,0,1,0,0,0,0,0,23.1,-11.38,0,0.66,-0.03,20,20,26,CHI,28,0.5,CHI,MIN,51,-1.5,outdoors,grass,68,6,11,0.5,0.307692308,17,1,15.7,0,11,11,0,0.5,0.5,0,15.7,15.7,0,1,1,0,2.875,0,0,0,1,14.66666667,24.75,0,1.5,3.96,26.62,3.31,0.770.00,15.31,8,0,182,0
MIN,RB,Aaron Jones,69,208,00-0033293,8,10,182,,,,,,,,0,,0,,,,,0,0,6,9,0,1,0,3,0,22,47,0,0,1,0,0,0,0,-17.2,9.77,0,-0.04,0.7,42,42,18,BAL,46,0.71,MIN,BAL,46,-4.5,dome,sportturf,,,15,0.71,0.5,27,1,15.9,4,11.66666667,10.4,1.266666667,0.553333333,0.518,0.035333333,10.9,10.14,0.76,0.333333333,0.4,-0.066666667,5.222222222,0,0,0,0.5,3.666666667,25.25,1,4.5,4.3,20.62,5.15,0.770.23,17.69,8,0,182,0
MIN,RB,Aaron Jones,69,208,00-0033293,8,12,182,,,,,,,,0,,0,,,,,0,0,4,9,0,-3,0,3,0,16,41,0,0,0,0,0,0,0,-3.41,2.24,0,-0.02,-0.03,19,19,20,GB,29,0.66,GB,MIN,29,6.5,outdoors,grass,43,10,13,0.66,0.45,21,0,8.7,-9,16.66666667,12.42857143,4.238095238,0.68,0.56,0.12,11.9,10.07142857,1.828571429,0.333333333,0.285714286,0.047619048,4.555555556,0,0,0,0.75,4,17.75,1,6.5,3.96,26.62,3.31,0.770.00,15.31,8,0,182,0
MIN,RB,Aaron Jones,69,208,00-0033293,8,13,182,,,,,,,,0,,0,,,,,0,0,4,6,0,-24,0,4,0,22,3,0,0,0,0,1,0,0,4.77,-20.97,0,-0.01,-0.03,30,30,16,SEA,19,0.37,SEA,MIN,26,12.5,outdoors,fieldturf,45,2,10,0.37,0.375,18,0,4.5,-3,15,12.28571429,2.714285714,0.566666667,0.541428571,0.025238095,8.1,8.471428571,-0.371428571,0,0.142857143,-0.142857143,0.5,0,0,0,1,5.5,19.25,1,12.5,3.96,26.62,3.31,0.770.00,15.31,8,0,182,0
MIN,RB,Aaron Jones,69,208,00-0033293,8,8,182,,,,,,,,0,,0,,,,,0,0,4,5,0,-5,0,2,0,15,15,0,0,0,0,0,0,0,-5.64,-7.71,0,-0.29,-0.08,31,31,11,LAC,26,0.53,LAC,MIN,47,3,dome,matrixturf,,,9,0.53,0.454545455,17,0,5,3,8.666666667,8.666666667,0,0.486666667,0.486666667,0,7.666666667,7.666666667,0,0.333333333,0.333333333,0,3,0,0,0,0.5,3.75,25,1,3,3.96,26.62,3.31,0.770.00,15.31,8,0,182,0
MIN,RB,Aaron Jones,69,208,00-0033293,8,14,182,,,,,,,2.925657895,7.142857143,76,0.349722191,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,WAS,29,0.45,MIN,WAS,31,-1.5,dome,sportturf,,,0,0.45,,0,0,0,-10,7.666666667,11.42857143,-3.761904762,0.493333333,0.544285714,-0.050952381,4.4,8.142857143,-3.742857143,0,0.142857143,-0.142857143,0,0,0.349722191,7.142857143,0,0,16.25,1,1.5,4.55,24.54,3.69,0.850.23,20.62,8,0,182,0
MIN,RB,Aaron Jones,69,208,00-0033293,8,11,182,,,,,,,3.524857143,18.75,70,-0.552535949,,,,,0,0,6,16,0,11,0,3,0,11,70,0,0,0,0,0,0,0,-25.54,-3.67,0,-0.45,-0.06,32,32,22,CHI,37,0.67,MIN,CHI,36,3,dome,sportturf,,,22,0.67,0.727272727,34,0,11.1,7,16,12.33333333,3.666666667,0.6,0.543333333,0.056666667,12.93333333,10.3,2.633333333,0.333333333,0.333333333,0,4.375,-8.840575177,-0.552535949,18.75,0.5,1.833333333,16.5,0,3,4.93,20.92,3.92,0.620.23,16.62,8,0,182,0
MIN,RB,Aaron Jones,69,208,00-0033293,8,9,182,,,,,,,,0,,0,,,,,0,0,2,9,0,0,0,2,0,20,78,0,0,0,0,0,0,0,9.52,38.72,0,-0.02,-0.03,25,25,29,DET,26,0.42,DET,MIN,51,9.5,dome,fieldturf,,,11,0.42,0.310344828,15,0,11.8,2,8.666666667,9.25,-0.583333333,0.46,0.47,-0.01,6.366666667,8.7,-2.333333333,0,0.25,-0.25,8.666666667,0,0,0,1,10,30.25,1,9.5,3.96,26.62,3.31,0.770.00,15.31,8,0,182,0
BAL,RB,Patrick Ricard,75,300,00-0033376,8,14,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,BAL,PIT,49,5.5,outdoors,grass,44,6,0,0,,0,0,0,0,0,0.142857143,-0.142857143,0,0,0,0,0.042857143,-0.042857143,0,0,0,0,0,0,0,0,0,21.75,0,5.5,4.42,23.92,4.15,0.380.08,14,8,0,275,1
BAL,RB,Patrick Ricard,75,300,00-0033376,8,8,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,BAL,CHI,46,2.5,outdoors,grass,60,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.75,0,2.5,4.93,20.92,3.92,0.620.23,16.62,8,0,275,1
BAL,RB,Patrick Ricard,75,300,00-0033376,8,9,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,MIA,BAL,34,-7.5,outdoors,grass,73,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.25,0,7.5,4.3,20.62,5.15,0.770.23,17.69,8,0,275,1
BAL,RB,Patrick Ricard,75,300,00-0033376,8,10,,,,,,,,,0,,0,,,,,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.01,0,0,0,29,29,36,,,0,MIN,BAL,46,-4.5,dome,sportturf,,,1,0,0.027777778,1,0,0.3,1,0.333333333,0.333333333,0,0,0,0,0.1,0.1,0,0,0,0,3,0,0,0,0,0,20.75,0,4.5,4.3,20.62,5.15,0.770.23,17.69,8,0,275,1
BAL,RB,Patrick Ricard,75,300,00-0033376,8,13,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,BAL,CIN,46,7,outdoors,grass,38,11,0,0,,0,0,0,0,0,0.166666667,-0.166666667,0,0,0,0,0.05,-0.05,0,0,0,0,0,0,0,0,0,19.5,0,7,5.18,24.38,5.08,0.850.46,24.77,8,0,275,1
BAL,RB,Patrick Ricard,75,300,00-0033376,8,11,,,,,,,,,0,,0,,,,,0,,0,0,,,,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,0,CLE,BAL,39,-7.5,outdoors,grass,44,20,0,0,,0,0,0,-1,0.333333333,0.25,0.083333333,0,0,0,0.1,0.075,0.025,0,0,0,0,0,0,0,0,0,15.75,0,7.5,4.3,20.62,5.15,0.770.23,17.69,8,0,275,1
